src,dst,weight
604,602,0.05571570293628512
605,606,0.1114180289672469
605,726,0.10792548829433062
605,484,0.10791512778011011
605,727,0.07752015906903408
605,485,0.07751631949125264
605,607,0.05570567551414558
606,605,0.1114180289672469
606,607,0.11140466147878396
606,727,0.10792548829433062
606,485,0.10791512778011011
606,726,0.07752015906903408
606,484,0.07751631949125264
607,608,0.11145815068732115
607,606,0.11140466147878396
607,728,0.10792548829433062
607,486,0.10791512778011011
607,729,0.07753366846900311
607,487,0.07752982688360727
608,607,0.11145815068732115
608,609,0.1114180289672469
608,729,0.10792548829433062
608,487,0.10791512778011011
608,728,0.07753366846900311
608,486,0.07752982688360727
609,608,0.1114180289672469
609,610,0.11140466147880654
609,730,0.10792548829433062
609,488,0.10791512778011011
609,729,0.07752015906903408
609,487,0.07751631949125264
610,611,0.11145815068727596
610,609,0.11140466147880654
610,731,0.10792548829433062
610,489,0.10791512778011011
610,732,0.07753366846898789
610,490,0.07752982688359207
611,610,0.11145815068727596
611,612,0.11141802896726948
611,732,0.10792548829433062
611,490,0.10791512778011011
611,731,0.07753366846898789
611,489,0.07752982688359207
612,611,0.11141802896726948
612,613,0.11140466147880654
612,733,0.10792548829433062
612,491,0.10791512778011011
612,732,0.07752015906904167
612,490,0.07751631949126023
613,614,0.11145815068727596
613,612,0.11140466147880654
613,734,0.10792548829433062
613,492,0.10791512778011011
613,735,0.07753366846898789
613,493,0.07752982688359207
614,613,0.11145815068727596
614,615,0.11141802896726948
614,735,0.10792548829433062
614,493,0.10791512778011011
614,734,0.07753366846898789
614,492,0.07752982688359207
615,614,0.11141802896726948
615,616,0.11140466147878396
615,736,0.10792548829433062
615,494,0.10791512778011011
615,735,0.07752015906904167
615,493,0.07751631949126023
616,617,0.11145815068732115
616,615,0.11140466147878396
616,737,0.10792548829433062
616,495,0.10791512778011011
616,738,0.07753366846900311
616,496,0.07752982688360727
617,616,0.11145815068732115
617,618,0.1114180289672469
617,738,0.10792548829433062
617,496,0.10791512778011011
617,737,0.07753366846900311
617,495,0.07752982688360727
618,617,0.1114180289672469
618,619,0.11140466147878396
618,739,0.10792548829433062
618,497,0.10791512778011011
618,738,0.07752015906903408
618,496,0.07751631949125264
619,620,0.11145815068734376
619,618,0.11140466147878396
619,740,0.10792548829433062
619,498,0.10791512778011011
619,741,0.07753366846901073
619,499,0.07752982688361487
620,619,0.11145815068734376
620,621,0.1114180289672469
620,741,0.10792548829433062
620,499,0.10791512778011011
620,740,0.07753366846901073
620,498,0.07752982688361487
621,620,0.1114180289672469
621,622,0.11140466147878396
621,742,0.10792548829433062
621,500,0.10791512778011011
621,741,0.07752015906903408
621,499,0.07751631949125264
622,623,0.11145815068729856
622,621,0.11140466147878396
622,743,0.10792548829433062
622,501,0.10791512778011011
622,744,0.0775336684689955
622,502,0.07752982688359968
623,622,0.11145815068729856
623,624,0.11141802896729205
623,744,0.10792548829433062
623,502,0.10791512778011011
623,743,0.0775336684689955
623,501,0.07752982688359968
624,623,0.11141802896729205
624,625,0.1114046614787614
624,745,0.10792548829433062
624,503,0.10791512778011011
624,744,0.07752015906904929
624,502,0.07751631949126785
625,626,0.11145815068732115
625,624,0.1114046614787614
625,746,0.10792548829433062
625,504,0.10791512778011011
625,747,0.07753366846900311
625,505,0.07752982688360727
626,625,0.11145815068732115
626,627,0.1114180289672469
626,747,0.10792548829433062
626,505,0.10791512778011011
626,746,0.07753366846900311
626,504,0.07752982688360727
627,626,0.1114180289672469
627,628,0.11140466147878396
627,748,0.10792548829433062
627,506,0.10791512778011011
627,747,0.07752015906903408
627,505,0.07751631949125264
628,629,0.11145815068732115
628,627,0.11140466147878396
628,749,0.10792548829433062
628,507,0.10791512778011011
628,750,0.07753366846900311
628,508,0.07752982688360727
629,628,0.11145815068732115
629,630,0.1114180289672469
629,750,0.10792548829433062
629,508,0.10791512778011011
629,749,0.07753366846900311
629,507,0.07752982688360727
630,629,0.1114180289672469
630,631,0.11140466147880654
630,751,0.10792548829433062
630,509,0.10791512778011011
630,750,0.07752015906903408
630,508,0.07751631949125264
631,632,0.11145815068729856
631,630,0.11140466147880654
631,752,0.10792548829433062
631,510,0.10791512778011011
631,753,0.0775336684689955
631,511,0.07752982688359968
632,631,0.11145815068729856
632,633,0.1114180289672469
632,753,0.10792548829433062
632,511,0.10791512778011011
632,752,0.0775336684689955
632,510,0.07752982688359968
633,632,0.1114180289672469
633,634,0.11140466147880654
633,754,0.10792548829433062
633,512,0.10791512778011011
633,753,0.07752015906903408
633,511,0.07751631949125264
634,635,0.11145815068729856
634,633,0.11140466147880654
634,755,0.10792548829433062
634,513,0.10791512778011011
634,756,0.0775336684689955
634,514,0.07752982688359968
635,634,0.11145815068729856
635,636,0.11141802896726948
635,756,0.10792548829433062
635,514,0.10791512778011011
635,755,0.0775336684689955
635,513,0.07752982688359968
636,635,0.11141802896726948
636,637,0.11140466147878396
636,757,0.10792548829433062
636,515,0.10791512778011011
636,756,0.07752015906904167
636,514,0.07751631949126023
637,638,0.11145815068729856
637,636,0.11140466147878396
637,758,0.10792548829433062
637,516,0.10791512778011011
637,759,0.0775336684689955
637,517,0.07752982688359968
638,637,0.11145815068729856
638,639,0.1114180289672469
638,759,0.10792548829433062
638,517,0.10791512778011011
638,758,0.0775336684689955
638,516,0.07752982688359968
639,638,0.1114180289672469
639,640,0.11140466147880654
639,760,0.10792548829433062
639,518,0.10791512778011011
639,759,0.07752015906903408
639,517,0.07751631949125264
640,641,0.11145815068729856
640,639,0.11140466147880654
640,761,0.10792548829433062
640,519,0.10791512778011011
640,762,0.0775336684689955
640,520,0.07752982688359968
641,640,0.11145815068729856
641,642,0.1114180289672469
641,762,0.10792548829433062
641,520,0.10791512778011011
641,761,0.0775336684689955
641,519,0.07752982688359968
642,641,0.1114180289672469
642,643,0.11140466147880654
642,763,0.10792548829433062
642,521,0.10791512778011011
642,762,0.07752015906903408
642,520,0.07751631949125264
643,644,0.11145815068732115
643,642,0.11140466147880654
643,764,0.10792548829433062
643,522,0.10791512778011011
643,765,0.07753366846900311
643,523,0.07752982688360727
644,643,0.11145815068732115
644,645,0.1114180289672469
644,765,0.10792548829433062
644,523,0.10791512778011011
644,764,0.07753366846900311
644,522,0.07752982688360727
645,644,0.1114180289672469
645,646,0.11140466147878396
645,766,0.10792548829433062
645,524,0.10791512778011011
645,765,0.07752015906903408
645,523,0.07751631949125264
646,647,0.11145815068732115
646,645,0.11140466147878396
646,767,0.10792548829433062
646,525,0.10791512778011011
646,768,0.07753366846900311
646,526,0.07752982688360727
647,646,0.11145815068732115
647,648,0.11141802896726948
647,768,0.10792548829433062
647,526,0.10791512778011011
647,767,0.07753366846900311
647,525,0.07752982688360727
648,647,0.11141802896726948
648,649,0.1114046614787614
648,769,0.10792548829433062
648,527,0.10791512778011011
648,768,0.07752015906904167
648,526,0.07751631949126023
649,650,0.11145815068732115
649,648,0.1114046614787614
649,770,0.10792548829433062
649,528,0.10791512778011011
649,771,0.07753366846900311
649,529,0.07752982688360727
650,649,0.11145815068732115
650,651,0.11141802896726948
650,771,0.10792548829433062
650,529,0.10791512778011011
650,770,0.07753366846900311
650,528,0.07752982688360727
651,650,0.11141802896726948
651,652,0.1114046614787614
651,772,0.10792548829433062
651,530,0.10791512778011011
651,771,0.07752015906904167
651,529,0.07751631949126023
652,653,0.11145815068732115
652,651,0.1114046614787614
652,773,0.10792548829433062
652,531,0.10791512778011011
652,774,0.07753366846900311
652,532,0.07752982688360727
653,652,0.11145815068732115
653,654,0.1114180289672469
653,774,0.10792548829433062
653,532,0.10791512778011011
653,773,0.07753366846900311
653,531,0.07752982688360727
654,653,0.1114180289672469
654,655,0.11140466147880654
654,775,0.10792548829433062
654,533,0.10791512778011011
654,774,0.07752015906903408
654,532,0.07751631949125264
655,656,0.11145815068729856
655,654,0.11140466147880654
655,776,0.10792548829433062
655,534,0.10791512778011011
655,777,0.0775336684689955
655,535,0.07752982688359968
656,655,0.11145815068729856
656,657,0.11141802896726948
656,777,0.10792548829433062
656,535,0.10791512778011011
656,776,0.0775336684689955
656,534,0.07752982688359968
657,656,0.11141802896726948
657,658,0.11140466147878396
657,778,0.10792548829433062
657,536,0.10791512778011011
657,777,0.07752015906904167
657,535,0.07751631949126023
658,659,0.11145815068729856
658,657,0.11140466147878396
658,779,0.10792548829433062
658,537,0.10791512778011011
658,780,0.0775336684689955
658,538,0.07752982688359968
659,658,0.11145815068729856
659,660,0.11141802896726948
659,780,0.10792548829433062
659,538,0.10791512778011011
659,779,0.0775336684689955
659,537,0.07752982688359968
660,659,0.11141802896726948
660,661,0.11140466147878396
660,781,0.10792548829433062
660,539,0.10791512778011011
660,780,0.07752015906904167
660,538,0.07751631949126023
661,662,0.11145815068732115
661,660,0.11140466147878396
661,782,0.10792548829433062
661,540,0.10791512778011011
661,783,0.07753366846900311
661,541,0.07752982688360727
662,661,0.11145815068732115
662,663,0.1114180289672469
662,783,0.10792548829433062
662,541,0.10791512778011011
662,782,0.07753366846900311
662,540,0.07752982688360727
663,662,0.1114180289672469
663,664,0.11140466147878396
663,784,0.10792548829433062
663,542,0.10791512778011011
663,783,0.07752015906903408
663,541,0.07751631949125264
664,665,0.11145815068729856
664,663,0.11140466147878396
664,785,0.10792548829433062
664,543,0.10791512778011011
664,786,0.0775336684689955
664,544,0.07752982688359968
665,664,0.11145815068729856
665,666,0.1114180289672469
665,786,0.10792548829433062
665,544,0.10791512778011011
665,785,0.0775336684689955
665,543,0.07752982688359968
666,665,0.1114180289672469
666,667,0.11140466147882912
666,787,0.10792548829433062
666,545,0.10791512778011011
666,786,0.07752015906903408
666,544,0.07751631949125264
667,668,0.11145815068727596
667,666,0.11140466147882912
667,788,0.10792548829433062
667,546,0.10791512778011011
667,789,0.07753366846898789
667,547,0.07752982688359207
668,667,0.11145815068727596
668,669,0.11141802896726948
668,789,0.10792548829433062
668,547,0.10791512778011011
668,788,0.07753366846898789
668,546,0.07752982688359207
669,668,0.11141802896726948
669,670,0.11140466147878396
669,790,0.10792548829433062
669,548,0.10791512778011011
669,789,0.07752015906904167
669,547,0.07751631949126023
670,671,0.11145815068732115
670,669,0.11140466147878396
670,791,0.10792548829433062
670,549,0.10791512778011011
670,792,0.07753366846900311
670,550,0.07752982688360727
671,670,0.11145815068732115
671,672,0.11141802896726948
671,792,0.10792548829433062
671,550,0.10791512778011011
671,791,0.07753366846900311
671,549,0.07752982688360727
672,671,0.11141802896726948
672,673,0.1114046614787614
672,793,0.10792548829433062
672,551,0.10791512778011011
672,792,0.07752015906904167
672,550,0.07751631949126023
673,674,0.11145815068734376
673,672,0.1114046614787614
673,794,0.10792548829433062
673,552,0.10791512778011011
673,795,0.07753366846901073
673,553,0.07752982688361487
674,673,0.11145815068734376
674,675,0.1114180289672469
674,795,0.10792548829433062
674,553,0.10791512778011011
674,794,0.07753366846901073
674,552,0.07752982688361487
675,674,0.1114180289672469
675,676,0.1114046614787614
675,796,0.10792548829433062
675,554,0.10791512778011011
675,795,0.07752015906903408
675,553,0.07751631949125264
676,677,0.11145815068732115
676,675,0.1114046614787614
676,797,0.10792548829433062
676,555,0.10791512778011011
676,798,0.07753366846900311
676,556,0.07752982688360727
677,676,0.11145815068732115
677,678,0.11141802896726948
677,798,0.10792548829433062
677,556,0.10791512778011011
677,797,0.07753366846900311
677,555,0.07752982688360727
678,677,0.11141802896726948
678,679,0.11140466147878396
678,799,0.10792548829433062
678,557,0.10791512778011011
678,798,0.07752015906904167
678,556,0.07751631949126023
679,680,0.11145815068729856
679,678,0.11140466147878396
679,800,0.10792548829433062
679,558,0.10791512778011011
679,801,0.0775336684689955
679,559,0.07752982688359968
680,679,0.11145815068729856
680,681,0.11141802896726948
680,801,0.10792548829433062
680,559,0.10791512778011011
680,800,0.0775336684689955
680,558,0.07752982688359968
681,680,0.11141802896726948
681,682,0.11140466147878396
681,802,0.10792548829433062
681,560,0.10791512778011011
681,801,0.07752015906904167
681,559,0.07751631949126023
682,683,0.11145815068729856
682,681,0.11140466147878396
682,803,0.10792548829433062
682,561,0.10791512778011011
682,804,0.0775336684689955
682,562,0.07752982688359968
683,682,0.11145815068729856
683,684,0.11141802896726948
683,804,0.10792548829433062
683,562,0.10791512778011011
683,803,0.0775336684689955
683,561,0.07752982688359968
684,683,0.11141802896726948
684,685,0.11140466147878396
684,805,0.10792548829433062
684,563,0.10791512778011011
684,804,0.07752015906904167
684,562,0.07751631949126023
685,686,0.11145815068732115
685,684,0.11140466147878396
685,806,0.10792548829433062
685,564,0.10791512778011011
685,807,0.07753366846900311
685,565,0.07752982688360727
686,685,0.11145815068732115
686,687,0.1114180289672469
686,807,0.10792548829433062
686,565,0.10791512778011011
686,806,0.07753366846900311
686,564,0.07752982688360727
687,686,0.1114180289672469
687,688,0.11140466147878396
687,808,0.10792548829433062
687,566,0.10791512778011011
687,807,0.07752015906903408
687,565,0.07751631949125264
688,689,0.11145815068732115
688,687,0.11140466147878396
688,809,0.10792548829433062
688,567,0.10791512778011011
688,810,0.07753366846900311
688,568,0.07752982688360727
689,688,0.11145815068732115
689,690,0.1114180289672469
689,810,0.10792548829433062
689,568,0.10791512778011011
689,809,0.07753366846900311
689,567,0.07752982688360727
690,689,0.1114180289672469
690,691,0.11140466147880654
690,811,0.10792548829433062
690,569,0.10791512778011011
690,810,0.07752015906903408
690,568,0.07751631949125264
691,692,0.11145815068727596
691,690,0.11140466147880654
691,812,0.10792548829433062
691,570,0.10791512778011011
691,813,0.07753366846898789
691,571,0.07752982688359207
692,691,0.11145815068727596
692,693,0.11141802896726948
692,813,0.10792548829433062
692,571,0.10791512778011011
692,812,0.07753366846898789
692,570,0.07752982688359207
693,692,0.11141802896726948
693,694,0.11140466147880654
693,814,0.10792548829433062
693,572,0.10791512778011011
693,813,0.07752015906904167
693,571,0.07751631949126023
694,695,0.11145815068732115
694,693,0.11140466147880654
694,815,0.10792548829433062
694,573,0.10791512778011011
694,816,0.07753366846900311
694,574,0.07752982688360727
695,694,0.11145815068732115
695,696,0.11141802896722432
695,816,0.10792548829433062
695,574,0.10791512778011011
695,815,0.07753366846900311
695,573,0.07752982688360727
696,695,0.11141802896722432
696,697,0.11140466147878396
696,817,0.10792548829433062
696,575,0.10791512778011011
696,816,0.07752015906902646
696,574,0.07751631949124502
697,698,0.11145815068734376
697,696,0.11140466147878396
697,818,0.10792548829433062
697,576,0.10791512778011011
697,819,0.07753366846901073
697,577,0.07752982688361487
698,697,0.11145815068734376
698,699,0.1114180289672469
698,819,0.10792548829433062
698,577,0.10791512778011011
698,818,0.07753366846901073
698,576,0.07752982688361487
699,698,0.1114180289672469
699,700,0.11140466147878396
699,820,0.10792548829433062
699,578,0.10791512778011011
699,819,0.07752015906903408
699,577,0.07751631949125264
700,701,0.11145815068732115
700,699,0.11140466147878396
700,821,0.10792548829433062
700,579,0.10791512778011011
700,822,0.07753366846900311
700,580,0.07752982688360727
701,700,0.11145815068732115
701,702,0.1114180289672469
701,822,0.10792548829433062
701,580,0.10791512778011011
701,821,0.07753366846900311
701,579,0.07752982688360727
702,701,0.1114180289672469
702,703,0.11140466147878396
702,823,0.10792548829433062
702,581,0.10791512778011011
702,822,0.07752015906903408
702,580,0.07751631949125264
703,704,0.11145815068729856
703,702,0.11140466147878396
703,824,0.10792548829433062
703,582,0.10791512778011011
703,825,0.0775336684689955
703,583,0.07752982688359968
704,703,0.11145815068729856
704,705,0.11141802896729205
704,825,0.10792548829433062
704,583,0.10791512778011011
704,824,0.0775336684689955
704,582,0.07752982688359968
705,704,0.11141802896729205
705,706,0.11140466147878396
705,826,0.10792548829433062
705,584,0.10791512778011011
705,825,0.07752015906904929
705,583,0.07751631949126785
706,707,0.11145815068729856
706,705,0.11140466147878396
706,827,0.10792548829433062
706,585,0.10791512778011011
706,828,0.0775336684689955
706,586,0.07752982688359968
707,706,0.11145815068729856
707,708,0.1114180289672469
707,828,0.10792548829433062
707,586,0.10791512778011011
707,827,0.0775336684689955
707,585,0.07752982688359968
708,707,0.1114180289672469
708,709,0.11140466147878396
708,829,0.10792548829433062
708,587,0.10791512778011011
708,828,0.07752015906903408
708,586,0.07751631949125264
709,710,0.11145815068732115
709,708,0.11140466147878396
709,830,0.10792548829433062
709,588,0.10791512778011011
709,831,0.07753366846900311
709,589,0.07752982688360727
710,709,0.11145815068732115
710,711,0.1114180289672469
710,831,0.10792548829433062
710,589,0.10791512778011011
710,830,0.07753366846900311
710,588,0.07752982688360727
711,710,0.1114180289672469
711,712,0.11140466147880654
711,832,0.10792548829433062
711,590,0.10791512778011011
711,831,0.07752015906903408
711,589,0.07751631949125264
712,713,0.11145815068729856
712,711,0.11140466147880654
712,833,0.10792548829433062
712,591,0.10791512778011011
712,834,0.0775336684689955
712,592,0.07752982688359968
713,712,0.11145815068729856
713,714,0.11141802896726948
713,834,0.10792548829433062
713,592,0.10791512778011011
713,833,0.0775336684689955
713,591,0.07752982688359968
714,713,0.11141802896726948
714,715,0.11140466147878396
714,835,0.10792548829433062
714,593,0.10791512778011011
714,834,0.07752015906904167
714,592,0.07751631949126023
715,716,0.11145815068729856
715,714,0.11140466147878396
715,836,0.10792548829433062
715,594,0.10791512778011011
715,837,0.0775336684689955
715,595,0.07752982688359968
716,715,0.11145815068729856
716,717,0.11141802896726948
716,837,0.10792548829433062
716,595,0.10791512778011011
716,836,0.0775336684689955
716,594,0.07752982688359968
717,716,0.11141802896726948
717,718,0.11140466147878396
717,838,0.10792548829433062
717,596,0.10791512778011011
717,837,0.07752015906904167
717,595,0.07751631949126023
718,719,0.11145815068729856
718,717,0.11140466147878396
718,839,0.10792548829433062
718,597,0.10791512778011011
718,840,0.0775336684689955
718,598,0.07752982688359968
719,718,0.11145815068729856
719,720,0.1114180289672469
719,840,0.10792548829433062
719,598,0.10791512778011011
719,839,0.0775336684689955
719,597,0.07752982688359968
720,719,0.1114180289672469
720,721,0.11140466147880654
720,841,0.10792548829433062
720,599,0.10791512778011011
720,840,0.07752015906903408
720,598,0.07751631949125264
721,722,0.11145815068732115
721,720,0.11140466147880654
721,842,0.10792548829433062
721,600,0.10791512778011011
721,843,0.07753366846900311
721,601,0.07752982688360727
722,721,0.11145815068732115
722,723,0.1114180289672469
722,843,0.10792548829433062
722,601,0.10791512778011011
722,842,0.07753366846900311
722,600,0.07752982688360727
723,722,0.1114180289672469
723,724,0.11140466147878396
723,844,0.10792548829433062
723,602,0.10791512778011011
723,843,0.07752015906903408
723,601,0.07751631949125264
724,725,0.11145815068732115
724,723,0.11140466147878396
724,845,0.10792548829433062
724,603,0.10791512778011011
724,846,0.07753366846900311
724,604,0.07752982688360727
725,724,0.11145815068732115
725,846,0.10792548829433062
725,604,0.10791512778011011
725,845,0.07753366846900311
725,603,0.07752982688360727
725,723,0.05571570293628512
726,727,0.1114180289672469
726,605,0.10792548829433062
726,847,0.10791512778011011
726,606,0.07752015906903408
726,848,0.07751631949125264
726,728,0.05570567551414558
727,726,0.1114180289672469
727,728,0.11140466147878396
727,606,0.10792548829433062
727,848,0.10791512778011011
727,605,0.07752015906903408
727,847,0.07751631949125264
728,729,0.11145815068732115
728,727,0.11140466147878396
728,607,0.10792548829433062
728,849,0.10791512778011011
728,608,0.07753366846900311
728,850,0.07752982688360727
729,728,0.11145815068732115
729,730,0.1114180289672469
729,608,0.10792548829433062
729,850,0.10791512778011011
729,607,0.07753366846900311
729,849,0.07752982688360727
730,729,0.1114180289672469
730,731,0.11140466147880654
730,609,0.10792548829433062
730,851,0.10791512778011011
730,608,0.07752015906903408
730,850,0.07751631949125264
731,732,0.11145815068727596
731,730,0.11140466147880654
731,610,0.10792548829433062
731,852,0.10791512778011011
731,611,0.07753366846898789
731,853,0.07752982688359207
732,731,0.11145815068727596
732,733,0.11141802896726948
732,611,0.10792548829433062
732,853,0.10791512778011011
732,610,0.07753366846898789
732,852,0.07752982688359207
733,732,0.11141802896726948
733,734,0.11140466147880654
733,612,0.10792548829433062
733,854,0.10791512778011011
733,611,0.07752015906904167
733,853,0.07751631949126023
734,735,0.11145815068727596
734,733,0.11140466147880654
734,613,0.10792548829433062
734,855,0.10791512778011011
734,614,0.07753366846898789
734,856,0.07752982688359207
735,734,0.11145815068727596
735,736,0.11141802896726948
735,614,0.10792548829433062
735,856,0.10791512778011011
735,613,0.07753366846898789
735,855,0.07752982688359207
736,735,0.11141802896726948
736,737,0.11140466147878396
736,615,0.10792548829433062
736,857,0.10791512778011011
736,614,0.07752015906904167
736,856,0.07751631949126023
737,738,0.11145815068732115
737,736,0.11140466147878396
737,616,0.10792548829433062
737,858,0.10791512778011011
737,617,0.07753366846900311
737,859,0.07752982688360727
738,737,0.11145815068732115
738,739,0.1114180289672469
738,617,0.10792548829433062
738,859,0.10791512778011011
738,616,0.07753366846900311
738,858,0.07752982688360727
739,738,0.1114180289672469
739,740,0.11140466147878396
739,618,0.10792548829433062
739,860,0.10791512778011011
739,617,0.07752015906903408
739,859,0.07751631949125264
740,741,0.11145815068734376
740,739,0.11140466147878396
740,619,0.10792548829433062
740,861,0.10791512778011011
740,620,0.07753366846901073
740,862,0.07752982688361487
741,740,0.11145815068734376
741,742,0.1114180289672469
741,620,0.10792548829433062
741,862,0.10791512778011011
741,619,0.07753366846901073
741,861,0.07752982688361487
742,741,0.1114180289672469
742,743,0.11140466147878396
742,621,0.10792548829433062
742,863,0.10791512778011011
742,620,0.07752015906903408
742,862,0.07751631949125264
743,744,0.11145815068729856
743,742,0.11140466147878396
743,622,0.10792548829433062
743,864,0.10791512778011011
743,623,0.0775336684689955
743,865,0.07752982688359968
744,743,0.11145815068729856
744,745,0.11141802896729205
744,623,0.10792548829433062
744,865,0.10791512778011011
744,622,0.0775336684689955
744,864,0.07752982688359968
745,744,0.11141802896729205
745,746,0.1114046614787614
745,624,0.10792548829433062
745,866,0.10791512778011011
745,623,0.07752015906904929
745,865,0.07751631949126785
746,747,0.11145815068732115
746,745,0.1114046614787614
746,625,0.10792548829433062
746,867,0.10791512778011011
746,626,0.07753366846900311
746,868,0.07752982688360727
747,746,0.11145815068732115
747,748,0.1114180289672469
747,626,0.10792548829433062
747,868,0.10791512778011011
747,625,0.07753366846900311
747,867,0.07752982688360727
748,747,0.1114180289672469
748,749,0.11140466147878396
748,627,0.10792548829433062
748,869,0.10791512778011011
748,626,0.07752015906903408
748,868,0.07751631949125264
749,750,0.11145815068732115
749,748,0.11140466147878396
749,628,0.10792548829433062
749,870,0.10791512778011011
749,629,0.07753366846900311
749,871,0.07752982688360727
750,749,0.11145815068732115
750,751,0.1114180289672469
750,629,0.10792548829433062
750,871,0.10791512778011011
750,628,0.07753366846900311
750,870,0.07752982688360727
751,750,0.1114180289672469
751,752,0.11140466147880654
751,630,0.10792548829433062
751,872,0.10791512778011011
751,629,0.07752015906903408
751,871,0.07751631949125264
752,753,0.11145815068729856
752,751,0.11140466147880654
752,631,0.10792548829433062
752,873,0.10791512778011011
752,632,0.0775336684689955
752,874,0.07752982688359968
753,752,0.11145815068729856
753,754,0.1114180289672469
753,632,0.10792548829433062
753,874,0.10791512778011011
753,631,0.0775336684689955
753,873,0.07752982688359968
754,753,0.1114180289672469
754,755,0.11140466147880654
754,633,0.10792548829433062
754,875,0.10791512778011011
754,632,0.07752015906903408
754,874,0.07751631949125264
755,756,0.11145815068729856
755,754,0.11140466147880654
755,634,0.10792548829433062
755,876,0.10791512778011011
755,635,0.0775336684689955
755,877,0.07752982688359968
756,755,0.11145815068729856
756,757,0.11141802896726948
756,635,0.10792548829433062
756,877,0.10791512778011011
756,634,0.0775336684689955
756,876,0.07752982688359968
757,756,0.11141802896726948
757,758,0.11140466147878396
757,636,0.10792548829433062
757,878,0.10791512778011011
757,635,0.07752015906904167
757,877,0.07751631949126023
758,759,0.11145815068729856
758,757,0.11140466147878396
758,637,0.10792548829433062
758,879,0.10791512778011011
758,638,0.0775336684689955
758,880,0.07752982688359968
759,758,0.11145815068729856
759,760,0.1114180289672469
759,638,0.10792548829433062
759,880,0.10791512778011011
759,637,0.0775336684689955
759,879,0.07752982688359968
760,759,0.1114180289672469
760,761,0.11140466147880654
760,639,0.10792548829433062
760,881,0.10791512778011011
760,638,0.07752015906903408
760,880,0.07751631949125264
761,762,0.11145815068729856
761,760,0.11140466147880654
761,640,0.10792548829433062
761,882,0.10791512778011011
761,641,0.0775336684689955
761,883,0.07752982688359968
762,761,0.11145815068729856
762,763,0.1114180289672469
762,641,0.10792548829433062
762,883,0.10791512778011011
762,640,0.0775336684689955
762,882,0.07752982688359968
763,762,0.1114180289672469
763,764,0.11140466147880654
763,642,0.10792548829433062
763,884,0.10791512778011011
763,641,0.07752015906903408
763,883,0.07751631949125264
764,765,0.11145815068732115
764,763,0.11140466147880654
764,643,0.10792548829433062
764,885,0.10791512778011011
764,644,0.07753366846900311
764,886,0.07752982688360727
765,764,0.11145815068732115
765,766,0.1114180289672469
765,644,0.10792548829433062
765,886,0.10791512778011011
765,643,0.07753366846900311
765,885,0.07752982688360727
766,765,0.1114180289672469
766,767,0.11140466147878396
766,645,0.10792548829433062
766,887,0.10791512778011011
766,644,0.07752015906903408
766,886,0.07751631949125264
767,768,0.11145815068732115
767,766,0.11140466147878396
767,646,0.10792548829433062
767,888,0.10791512778011011
767,647,0.07753366846900311
767,889,0.07752982688360727
768,767,0.11145815068732115
768,769,0.11141802896726948
768,647,0.10792548829433062
768,889,0.10791512778011011
768,646,0.07753366846900311
768,888,0.07752982688360727
769,768,0.11141802896726948
769,770,0.1114046614787614
769,648,0.10792548829433062
769,890,0.10791512778011011
769,647,0.07752015906904167
769,889,0.07751631949126023
770,771,0.11145815068732115
770,769,0.1114046614787614
770,649,0.10792548829433062
770,891,0.10791512778011011
770,650,0.07753366846900311
770,892,0.07752982688360727
771,770,0.11145815068732115
771,772,0.11141802896726948
771,650,0.10792548829433062
771,892,0.10791512778011011
771,649,0.07753366846900311
771,891,0.07752982688360727
772,771,0.11141802896726948
772,773,0.1114046614787614
772,651,0.10792548829433062
772,893,0.10791512778011011
772,650,0.07752015906904167
772,892,0.07751631949126023
773,774,0.11145815068732115
773,772,0.1114046614787614
773,652,0.10792548829433062
773,894,0.10791512778011011
773,653,0.07753366846900311
773,895,0.07752982688360727
774,773,0.11145815068732115
774,775,0.1114180289672469
774,653,0.10792548829433062
774,895,0.10791512778011011
774,652,0.07753366846900311
774,894,0.07752982688360727
775,774,0.1114180289672469
775,776,0.11140466147880654
775,654,0.10792548829433062
775,896,0.10791512778011011
775,653,0.07752015906903408
775,895,0.07751631949125264
776,777,0.11145815068729856
776,775,0.11140466147880654
776,655,0.10792548829433062
776,897,0.10791512778011011
776,656,0.0775336684689955
776,898,0.07752982688359968
777,776,0.11145815068729856
777,778,0.11141802896726948
777,656,0.10792548829433062
777,898,0.10791512778011011
777,655,0.0775336684689955
777,897,0.07752982688359968
778,777,0.11141802896726948
778,779,0.11140466147878396
778,657,0.10792548829433062
778,899,0.10791512778011011
778,656,0.07752015906904167
778,898,0.07751631949126023
779,780,0.11145815068729856
779,778,0.11140466147878396
779,658,0.10792548829433062
779,900,0.10791512778011011
779,659,0.0775336684689955
779,901,0.07752982688359968
780,779,0.11145815068729856
780,781,0.11141802896726948
780,659,0.10792548829433062
780,901,0.10791512778011011
780,658,0.0775336684689955
780,900,0.07752982688359968
781,780,0.11141802896726948
781,782,0.11140466147878396
781,660,0.10792548829433062
781,902,0.10791512778011011
781,659,0.07752015906904167
781,901,0.07751631949126023
782,783,0.11145815068732115
782,781,0.11140466147878396
782,661,0.10792548829433062
782,903,0.10791512778011011
782,662,0.07753366846900311
782,904,0.07752982688360727
783,782,0.11145815068732115
783,784,0.1114180289672469
783,662,0.10792548829433062
783,904,0.10791512778011011
783,661,0.07753366846900311
783,903,0.07752982688360727
784,783,0.1114180289672469
